time_debut,time_fin,n_stations,stations,n_picks,probabilite_max
2014-03-31T07:54:06.710000,2014-03-31T07:54:07.409900,4,"BAM,CPM,GBM,IA2",4,0.9699264764785767
2014-03-31T08:16:15.869900,2014-03-31T08:16:19.829900,4,"BAM,CPM,GBM,MLM",4,0.9646244049072266
2014-03-31T08:34:56.509900,2014-03-31T08:35:01.359900,4,"CPM,GBM,IA2,MLM",4,0.9767786264419556
2014-03-31T09:30:26.049900,2014-03-31T09:30:34.119900,4,"BAM,CPM,GBM,MLM",4,0.9932162761688232
2014-03-31T11:51:14.669900,2014-03-31T11:51:24.640000,4,"BAM,GBM,MLM,SAM",5,0.9801006317138672
2014-03-31T11:52:01.310000,2014-03-31T11:52:06.909900,4,"BAM,CPM,MLM,SAM",4,0.9780207872390747
2014-03-31T12:01:46.659900,2014-03-31T12:01:52.709900,4,"BAM,CPM,GBM,MLM",4,0.9856277704238892
2014-03-31T13:26:34.219900,2014-03-31T13:26:34.940000,6,"BAM,CPM,IA2,LAM,MLM,SAM",6,0.9999983906745911
2014-03-31T13:52:18.769900,2014-03-31T13:52:21.179900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,0.9999872446060181
2014-03-31T15:40:27.169900,2014-03-31T15:40:30.169900,4,"BAM,CPM,GBM,MLM",4,0.9543823003768921
2014-03-31T16:04:24.669900,2014-03-31T16:04:31.579900,4,"BAM,CPM,GBM,MLM",5,0.9892289638519287
2014-03-31T16:26:36.879900,2014-03-31T16:26:41.950000,4,"BAM,CPM,GBM,SAM",4,0.9993815422058105
2014-03-31T17:18:11.879900,2014-03-31T17:18:16.049900,5,"BAM,CPM,GBM,IA2,MLM",5,0.9924843311309814
2014-03-31T17:22:26.979900,2014-03-31T17:22:29.480000,4,"CPM,GBM,MLM,SAM",4,0.9417160749435425
2014-03-31T17:39:23.599900,2014-03-31T17:39:30,4,"BAM,IA2,MLM,SAM",4,0.9686850309371948
2014-03-31T17:45:55.999900,2014-03-31T17:46:05.259900,4,"BAM,CPM,GBM,MLM",6,0.9938196539878845
2014-03-31T18:20:12.099900,2014-03-31T18:20:16.489900,4,"BAM,CPM,GBM,MLM",4,0.9727892875671387
2014-03-31T18:35:47.809900,2014-03-31T18:35:53.169900,4,"BAM,CPM,GBM,MLM",4,0.9775766134262085
2014-03-31T18:48:56.059900,2014-03-31T18:49:05.779900,5,"BAM,CPM,GBM,MLM,SAM",5,0.9446436166763306
2014-03-31T19:07:33.679900,2014-03-31T19:07:41.209900,4,"BAM,CPM,GBM,MLM",5,0.9923059940338135
2014-03-31T19:33:01.049900,2014-03-31T19:33:08.140000,5,"BAM,CPM,LAM,MLM,SAM",6,0.9986459612846375
2014-03-31T19:41:43.049900,2014-03-31T19:41:50.459900,4,"BAM,CPM,GBM,IA2",5,0.9901078939437866
2014-03-31T19:45:20.219900,2014-03-31T19:45:27.459900,5,"BAM,CPM,GBM,IA2,MLM",5,0.9924400448799133
2014-03-31T20:01:52.999900,2014-03-31T20:01:59.409900,4,"BAM,GBM,IA2,MLM",5,0.9565548896789551
2014-03-31T20:15:42.289900,2014-03-31T20:15:47.399900,4,"BAM,CPM,GBM,MLM",4,0.9988442659378052
2014-04-01T02:38:37.259900,2014-04-01T02:38:38.060000,4,"BAM,CPM,IA2,LAM",4,0.9994598627090454
2014-04-01T03:01:35.510000,2014-04-01T03:01:36.110000,4,"BAM,CPM,IA2,LAM",4,0.9990220069885254
2014-04-01T03:28:55.729900,2014-04-01T03:28:56.949900,5,"BAM,CPM,IA2,LAM,MLM",5,0.9997024536132812
2014-04-01T07:29:35.180000,2014-04-01T07:29:43.850000,4,"BAM,GBM,IA2,SAM",5,0.9999294877052307
2014-04-01T08:22:37.699900,2014-04-01T08:22:46.349900,4,"BAM,CPM,GBM,MLM",4,0.9972777366638184
2014-04-01T09:20:47.979900,2014-04-01T09:20:55.229900,4,"BAM,CPM,MLM,SAM",4,0.9921655654907227
2014-04-01T10:12:33.009900,2014-04-01T10:12:42.109900,4,"BAM,GBM,MLM,SAM",4,0.9696263074874878
2014-04-01T15:28:39.869900,2014-04-01T15:28:42.520000,5,"BAM,CPM,GBM,LAM,SAM",5,0.9999366402626038
2014-04-01T15:36:37.839900,2014-04-01T15:36:40.669900,4,"BAM,CPM,GBM,MLM",4,0.9285997152328491
2014-04-01T16:09:34.569900,2014-04-01T16:09:40.009900,4,"BAM,CPM,GBM,MLM",4,0.9841318130493164
2014-04-01T16:53:55.520000,2014-04-01T16:54:02.189900,4,"BAM,GBM,LAM,MLM",4,0.9864019751548767
2014-04-01T17:25:44.169900,2014-04-01T17:25:49.930000,4,"BAM,GBM,MLM,SAM",4,0.9922194480895996
2014-04-01T17:28:49.150000,2014-04-01T17:28:55.690000,5,"BAM,GBM,IA2,MLM,SAM",5,0.9705939292907715
2014-04-01T17:38:45.579900,2014-04-01T17:38:54.099900,4,"BAM,CPM,GBM,MLM",4,0.9627073407173157
2014-04-01T18:50:44.400000,2014-04-01T18:50:53.479900,4,"BAM,CPM,LAM,MLM",6,0.9587912559509277
2014-04-01T19:13:51.929900,2014-04-01T19:13:54.729900,4,"CPM,GBM,IA2,MLM",4,0.9677557945251465
2014-04-01T19:22:31.459900,2014-04-01T19:22:37.769900,5,"BAM,CPM,GBM,LAM,SAM",5,0.9776925444602966
2014-04-01T19:24:18.340000,2014-04-01T19:24:24.950000,5,"BAM,GBM,IA2,LAM,SAM",6,0.998939573764801
2014-04-01T23:07:48.979900,2014-04-01T23:07:49.559900,4,"BAM,CPM,IA2,LAM",4,0.999995768070221
2014-04-01T23:11:33.869900,2014-04-01T23:11:39.570000,4,"BAM,CPM,GBM,SAM",4,0.9998501539230347
2014-04-01T23:18:38.790000,2014-04-01T23:18:43.719900,5,"BAM,GBM,IA2,LAM,SAM",6,0.9999896883964539
2014-04-01T23:54:15.179900,2014-04-01T23:54:22.780000,5,"BAM,CPM,LAM,MLM,SAM",6,0.9986818432807922
2014-04-01T23:56:35.109900,2014-04-01T23:56:37.369900,4,"CPM,GBM,MLM,SAM",4,0.9984433650970459
2014-04-01T23:57:51.599900,2014-04-01T23:57:52.850000,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,0.9999330043792725
2014-04-02T00:05:17.979900,2014-04-02T00:05:24.710000,5,"BAM,CPM,GBM,IA2,SAM",6,0.9973054528236389
2014-04-02T00:06:51.929900,2014-04-02T00:06:53.410000,4,"BAM,CPM,GBM,LAM",4,0.9983048439025879
2014-04-02T00:37:24.110000,2014-04-02T00:37:26.889900,4,"BAM,GBM,LAM,SAM",4,0.9977222084999084
2014-04-02T01:18:35.340000,2014-04-02T01:18:38.450000,4,"BAM,GBM,IA2,LAM",4,0.9998242259025574
2014-04-02T01:25:28.199900,2014-04-02T01:25:28.950000,4,"BAM,CPM,GBM,LAM",4,0.9983176589012146
2014-04-02T02:24:33.380000,2014-04-02T02:24:36.349900,4,"BAM,CPM,GBM,LAM",4,0.9927239418029785
2014-04-02T02:59:54.119900,2014-04-02T02:59:57.200000,4,"BAM,GBM,LAM,SAM",4,0.9913190603256226
2014-04-02T03:29:24.820000,2014-04-02T03:29:26.039900,4,"BAM,GBM,IA2,LAM",4,0.9999900460243225
2014-04-02T04:29:11.730000,2014-04-02T04:29:15.430000,5,"BAM,GBM,IA2,LAM,SAM",5,0.9999839663505554
2014-04-02T04:43:24.500000,2014-04-02T04:43:25.570000,4,"BAM,GBM,IA2,LAM",4,0.9999988675117493
2014-04-02T04:50:43.469900,2014-04-02T04:50:48.559900,4,"BAM,CPM,IA2,LAM",5,0.9999887347221375
2014-04-02T06:16:05.759900,2014-04-02T06:16:06.230000,4,"BAM,CPM,IA2,LAM",4,0.9984040856361389
2014-04-02T06:26:09.450000,2014-04-02T06:26:11.839900,5,"BAM,CPM,GBM,IA2,LAM",5,0.9971438646316528
2014-04-02T06:46:11.930000,2014-04-02T06:46:17.599900,6,"BAM,CPM,GBM,IA2,LAM,SAM",7,1.0
2014-04-02T07:06:43.100000,2014-04-02T07:06:47.569900,4,"BAM,CPM,GBM,LAM",5,0.9969735145568848
2014-04-02T07:14:00.940000,2014-04-02T07:14:03.420000,4,"BAM,CPM,IA2,SAM",4,0.9623720645904541
2014-04-02T07:21:03.970000,2014-04-02T07:21:06.179900,6,"BAM,CPM,GBM,IA2,LAM,MLM",6,0.9999983310699463
2014-04-02T07:23:35.619900,2014-04-02T07:23:37.479900,4,"BAM,CPM,GBM,LAM",4,0.9973495006561279
2014-04-02T08:54:13.960000,2014-04-02T08:54:15.310000,5,"BAM,GBM,IA2,LAM,SAM",5,0.9999997615814209
2014-04-02T09:04:27.179900,2014-04-02T09:04:32.059900,4,"BAM,CPM,GBM,IA2",4,0.989511251449585
2014-04-02T10:23:56.300000,2014-04-02T10:24:02.559900,4,"BAM,GBM,LAM,MLM",4,0.9990230798721313
2014-04-02T10:32:47.539900,2014-04-02T10:32:52.799900,4,"BAM,CPM,GBM,LAM",5,0.9998379945755005
2014-04-02T10:34:59.039900,2014-04-02T10:35:04.239900,4,"CPM,GBM,IA2,MLM",5,0.9804227352142334
2014-04-02T10:35:41.209900,2014-04-02T10:35:42.299900,5,"BAM,CPM,GBM,IA2,SAM",5,0.999997615814209
2014-04-02T11:21:44.940000,2014-04-02T11:21:45.670000,4,"BAM,GBM,IA2,LAM",4,0.9998563528060913
2014-04-02T12:04:16.449900,2014-04-02T12:04:24.709900,4,"BAM,CPM,GBM,MLM",4,0.978310763835907
2014-04-02T12:20:23.769900,2014-04-02T12:20:26.249900,4,"BAM,GBM,LAM,MLM",4,0.9997995495796204
2014-04-02T13:22:41.100000,2014-04-02T13:22:43.239900,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,0.9999999403953552
2014-04-02T13:24:15.320000,2014-04-02T13:24:24.649900,4,"BAM,CPM,MLM,SAM",5,0.9999969601631165
2014-04-02T13:26:42.770000,2014-04-02T13:26:44.300000,4,"BAM,GBM,LAM,SAM",4,0.9999969005584717
2014-04-02T13:41:51.749900,2014-04-02T13:41:59.419900,4,"BAM,CPM,GBM,LAM",5,0.9976698160171509
2014-04-02T13:43:06.709900,2014-04-02T13:43:10.159900,4,"CPM,GBM,MLM,SAM",4,0.9971094131469727
2014-04-02T14:05:29.429900,2014-04-02T14:05:38.249900,4,"BAM,CPM,GBM,SAM",4,0.9890549778938293
2014-04-02T15:12:46.889900,2014-04-02T15:12:48.959900,6,"BAM,CPM,GBM,IA2,LAM,MLM",6,0.990206241607666
2014-04-02T15:37:22.970000,2014-04-02T15:37:27.719900,4,"BAM,GBM,LAM,MLM",5,0.9951111078262329
2014-04-02T16:58:14.620000,2014-04-02T16:58:17.909900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,0.9999962449073792
2014-04-02T18:33:12.500000,2014-04-02T18:33:15.729900,4,"BAM,GBM,IA2,LAM",4,0.9998815059661865
2014-04-02T19:01:48.209900,2014-04-02T19:01:53.959900,4,"BAM,GBM,IA2,LAM",5,0.9872440099716187
2014-04-02T19:14:06.719900,2014-04-02T19:14:16.130000,4,"BAM,CPM,GBM,IA2",4,0.9846636056900024
2014-04-02T19:49:23.309900,2014-04-02T19:49:30.910000,5,"BAM,GBM,LAM,MLM,SAM",5,0.9967474937438965
2014-04-02T20:14:48.549900,2014-04-02T20:14:54.250000,4,"CPM,GBM,LAM,MLM",4,0.9715055227279663
2014-04-02T20:15:14.340000,2014-04-02T20:15:21.069900,4,"BAM,CPM,MLM,SAM",4,0.9886758327484131
2014-04-02T20:48:37.880000,2014-04-02T20:48:43.399900,4,"BAM,GBM,LAM,SAM",4,0.996835470199585
2014-04-02T21:25:54.039900,2014-04-02T21:25:55.679900,4,"BAM,GBM,IA2,SAM",4,0.9973666071891785
2014-04-02T21:35:22.219900,2014-04-02T21:35:30.599900,4,"BAM,CPM,GBM,SAM",4,0.992969274520874
2014-04-02T21:42:40.849900,2014-04-02T21:42:49.900000,4,"GBM,IA2,LAM,SAM",4,0.9842033982276917
2014-04-02T21:55:55.739900,2014-04-02T21:55:58.570000,4,"BAM,GBM,LAM,SAM",4,0.9942476749420166
2014-04-03T02:50:29.019900,2014-04-03T02:50:37.259900,4,"BAM,CPM,IA2,MLM",5,0.9999909400939941
2014-04-03T02:50:39.189900,2014-04-03T02:50:44.849900,5,"BAM,CPM,GBM,MLM,SAM",6,0.9995803833007812
2014-04-03T02:51:40.470000,2014-04-03T02:51:45.640000,4,"GBM,LAM,MLM,SAM",4,0.9963167905807495
2014-04-03T02:51:52.600000,2014-04-03T02:51:59.719900,5,"CPM,IA2,LAM,MLM,SAM",6,0.9912001490592957
2014-04-03T02:52:08.970000,2014-04-03T02:52:15.290000,4,"BAM,CPM,LAM,SAM",4,0.9542274475097656
2014-04-03T02:53:00.460000,2014-04-03T02:53:06.909900,4,"CPM,LAM,MLM,SAM",4,0.977860689163208
2014-04-03T02:53:23.020000,2014-04-03T02:53:30.340000,5,"BAM,CPM,GBM,LAM,SAM",5,0.9621231555938721
2014-04-03T02:59:19.930000,2014-04-03T02:59:21.490000,4,"BAM,CPM,IA2,LAM",4,0.9804449081420898
2014-04-03T03:50:28.429900,2014-04-03T03:50:29.270000,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,0.9999992251396179
2014-04-03T06:07:02.279900,2014-04-03T06:07:03.100000,4,"BAM,CPM,IA2,LAM",4,0.9999728202819824
2014-04-03T08:13:21.369900,2014-04-03T08:13:31.199900,4,"BAM,CPM,GBM,MLM",4,0.9945576190948486
2014-04-03T08:34:38.619900,2014-04-03T08:34:48.580000,6,"BAM,CPM,GBM,LAM,MLM,SAM",6,0.9613698720932007
2014-04-03T08:37:01.829900,2014-04-03T08:37:06.999900,4,"BAM,GBM,MLM,SAM",4,0.9904096126556396
2014-04-03T08:50:25.219900,2014-04-03T08:50:30.420000,4,"BAM,GBM,LAM,MLM",4,0.9887932538986206
2014-04-03T09:57:06.880000,2014-04-03T09:57:08.390000,4,"BAM,GBM,LAM,SAM",4,0.9999372363090515
2014-04-03T10:57:03.909900,2014-04-03T10:57:07.659900,4,"BAM,CPM,MLM,SAM",4,0.999018132686615
2014-04-03T11:15:11.980000,2014-04-03T11:15:20.279900,4,"CPM,GBM,LAM,SAM",4,0.9902257919311523
2014-04-03T14:56:37.869900,2014-04-03T14:56:40.769900,4,"BAM,CPM,GBM,MLM",4,0.9943944811820984
2014-04-03T16:45:16.910000,2014-04-03T16:45:25.179900,4,"BAM,GBM,MLM,SAM",4,0.9833197593688965
2014-04-03T16:50:16.929900,2014-04-03T16:50:21.159900,4,"BAM,IA2,MLM,SAM",5,0.981419563293457
2014-04-03T17:06:23.789900,2014-04-03T17:06:31.610000,5,"BAM,CPM,GBM,IA2,SAM",5,0.9938013553619385
2014-04-03T17:14:29.079900,2014-04-03T17:14:36.529900,4,"CPM,GBM,MLM,SAM",4,0.9932533502578735
2014-04-03T17:59:01.299900,2014-04-03T17:59:01.869900,4,"CPM,GBM,IA2,MLM",4,0.9853903651237488
2014-04-03T18:35:55.450000,2014-04-03T18:36:02.329900,4,"BAM,CPM,MLM,SAM",4,0.9990092515945435
2014-04-03T18:46:57.779900,2014-04-03T18:47:07.059900,5,"BAM,CPM,GBM,MLM,SAM",6,0.9982370138168335
2014-04-03T23:52:20.179900,2014-04-03T23:52:27.969900,4,"BAM,CPM,GBM,IA2",5,0.9949356913566589
2014-04-04T00:43:43.029900,2014-04-04T00:43:44.979900,4,"BAM,GBM,LAM,MLM",4,0.9983676671981812
2014-04-04T03:06:52.870000,2014-04-04T03:06:53.639900,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,0.9999552369117737
2014-04-04T04:06:43.149900,2014-04-04T04:06:43.879900,4,"CPM,GBM,IA2,MLM",4,0.9961889982223511
2014-04-04T04:06:56.829900,2014-04-04T04:06:57.979900,6,"BAM,CPM,GBM,IA2,MLM,SAM",6,0.9999999403953552
2014-04-04T06:12:49.189900,2014-04-04T06:12:51.419900,4,"BAM,CPM,GBM,IA2",4,0.9999146461486816
2014-04-04T08:08:32.489900,2014-04-04T08:08:40.539900,4,"BAM,GBM,MLM,SAM",5,0.9987952709197998
2014-04-04T08:42:26.049900,2014-04-04T08:42:29.659900,4,"BAM,CPM,GBM,MLM",4,0.997931718826294
2014-04-04T09:45:31.929900,2014-04-04T09:45:41.660000,4,"BAM,GBM,LAM,SAM",4,0.9818945527076721
2014-04-04T11:18:38.129900,2014-04-04T11:18:42.700000,4,"BAM,GBM,MLM,SAM",4,0.9994832277297974
2014-04-04T11:31:41.839900,2014-04-04T11:31:43.649900,6,"BAM,CPM,GBM,IA2,LAM,MLM",6,0.9988762140274048
2014-04-04T11:38:06.239900,2014-04-04T11:38:13.439900,4,"BAM,CPM,IA2,SAM",4,0.9989942908287048
2014-04-04T12:09:24.970000,2014-04-04T12:09:32.149900,4,"CPM,GBM,IA2,MLM",5,0.9868204593658447
2014-04-04T12:42:03.589900,2014-04-04T12:42:11.200000,4,"BAM,CPM,IA2,SAM",4,0.9708139896392822
2014-04-04T12:47:20.959900,2014-04-04T12:47:28.109900,5,"BAM,CPM,GBM,IA2,MLM",5,0.9899988174438477
2014-04-04T15:18:15.519900,2014-04-04T15:18:24.239900,4,"BAM,CPM,IA2,MLM",4,0.9634061455726624
2014-04-04T15:53:23.099900,2014-04-04T15:53:31.370000,4,"BAM,CPM,IA2,MLM",5,0.9737144112586975
2014-04-04T16:22:17.709900,2014-04-04T16:22:21.709900,4,"CPM,GBM,IA2,MLM",4,0.9743932485580444
2014-04-04T16:40:52.769900,2014-04-04T16:40:53.009900,4,"BAM,CPM,GBM,LAM",4,0.9991570711135864
2014-04-05T03:59:27.699900,2014-04-05T03:59:29.509900,4,"BAM,CPM,GBM,IA2",4,0.9999908804893494
2014-04-05T05:20:47.809900,2014-04-05T05:20:50.829900,4,"BAM,CPM,GBM,IA2",4,0.9847737550735474
2014-04-05T05:41:22.839900,2014-04-05T05:41:28.639900,4,"BAM,CPM,GBM,IA2",6,0.9927592277526855
2014-04-05T11:27:15.759900,2014-04-05T11:27:17.250000,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,0.9983643293380737
2014-04-05T11:50:42.229900,2014-04-05T11:50:48.989900,4,"BAM,CPM,GBM,MLM",4,0.9791053533554077
2014-04-05T13:20:01.969900,2014-04-05T13:20:08.389900,4,"BAM,CPM,GBM,SAM",4,0.987183690071106
2014-04-05T14:30:38.029900,2014-04-05T14:30:47.470000,4,"BAM,CPM,GBM,IA2",4,0.9991159439086914
2014-04-06T02:32:31.009900,2014-04-06T02:32:36.629900,4,"BAM,CPM,MLM,SAM",4,0.9902242422103882
2014-04-06T09:14:30.249900,2014-04-06T09:14:32.249900,4,"BAM,CPM,GBM,IA2",4,0.9999922513961792
2014-04-06T11:50:56.980000,2014-04-06T11:51:02.769900,4,"BAM,CPM,IA2,SAM",4,0.999661922454834
2014-04-06T12:26:26.439900,2014-04-06T12:26:27.740000,6,"BAM,CPM,GBM,IA2,MLM,SAM",6,0.9994872808456421
2014-04-07T04:56:29.550000,2014-04-07T04:56:29.740000,4,"CPM,IA2,LAM,SAM",4,0.9994577169418335
2014-04-07T06:04:07.079900,2014-04-07T06:04:08.559900,5,"BAM,CPM,GBM,IA2,SAM",5,1.0
2014-04-07T06:56:53.320000,2014-04-07T06:57:01.309900,4,"BAM,CPM,IA2,SAM",4,0.9522745609283447
2014-04-07T09:31:02.750000,2014-04-07T09:31:11.669900,4,"BAM,GBM,IA2,MLM",4,0.9688236713409424
2014-04-07T11:57:59.789900,2014-04-07T11:58:00.549900,4,"BAM,CPM,LAM,MLM",4,0.9925104975700378
2014-04-07T12:05:49.189900,2014-04-07T12:05:52.500000,4,"BAM,CPM,IA2,MLM",4,0.9664341807365417
2014-04-07T12:10:47.100000,2014-04-07T12:10:47.569900,4,"BAM,CPM,GBM,SAM",4,0.9998576641082764
2014-04-07T13:48:19.079900,2014-04-07T13:48:27.879900,4,"BAM,CPM,GBM,MLM",4,0.996434211730957
2014-04-07T14:03:05.910000,2014-04-07T14:03:14.319900,4,"BAM,GBM,IA2,MLM",4,0.9611860513687134
2014-04-07T17:54:33.239900,2014-04-07T17:54:38.519900,4,"BAM,CPM,GBM,IA2",5,0.9863437414169312
2014-04-07T17:55:33.789900,2014-04-07T17:55:43.319900,4,"BAM,CPM,IA2,SAM",4,0.9582222700119019
2014-04-07T17:59:21.150000,2014-04-07T17:59:31.079900,4,"BAM,CPM,MLM,SAM",4,0.9756388068199158
2014-04-07T18:23:21.010000,2014-04-07T18:23:27.249900,4,"BAM,CPM,IA2,SAM",5,0.9742274880409241
2014-04-07T19:31:17.409900,2014-04-07T19:31:27.349900,4,"BAM,GBM,IA2,MLM",4,0.9557991623878479
2014-04-07T19:34:46.950000,2014-04-07T19:34:55.089900,4,"BAM,CPM,IA2,MLM",4,0.9941200017929077
2014-04-07T19:44:05.320000,2014-04-07T19:44:12.790000,4,"BAM,IA2,MLM,SAM",4,0.9996137619018555
2014-04-07T20:06:21.860000,2014-04-07T20:06:29.499900,4,"BAM,CPM,IA2,MLM",4,0.9977374076843262
2014-04-08T11:20:10.120000,2014-04-08T11:20:15.949900,4,"BAM,CPM,LAM,MLM",4,0.9732314348220825
2014-04-08T11:49:15.559900,2014-04-08T11:49:24.519900,4,"BAM,CPM,GBM,MLM",6,0.9624831676483154
2014-04-08T12:03:43.919900,2014-04-08T12:03:51.940000,5,"BAM,CPM,GBM,IA2,MLM",5,0.9698019027709961
2014-04-08T12:32:25.129900,2014-04-08T12:32:35.110000,6,"BAM,CPM,GBM,IA2,MLM,SAM",6,0.9981993436813354
2014-04-08T12:36:03.069900,2014-04-08T12:36:08.439900,4,"BAM,CPM,GBM,MLM",4,0.9827500581741333
2014-04-08T12:44:03.149900,2014-04-08T12:44:08.909900,4,"BAM,CPM,GBM,MLM",4,0.9824165105819702
2014-04-08T13:17:49.699900,2014-04-08T13:17:55.069900,4,"BAM,GBM,IA2,MLM",4,0.969545841217041
2014-04-08T13:31:20.049900,2014-04-08T13:31:21.390000,6,"BAM,CPM,GBM,IA2,LAM,SAM",6,0.9999716877937317
2014-04-08T16:11:11.599900,2014-04-08T16:11:15.439900,4,"BAM,CPM,GBM,MLM",4,0.9901430010795593
2014-04-08T17:47:12.650000,2014-04-08T17:47:19.830000,5,"BAM,CPM,LAM,MLM,SAM",5,0.9778834581375122
2014-04-08T17:56:26.790000,2014-04-08T17:56:35.639900,4,"BAM,GBM,LAM,MLM",4,0.9737075567245483
2014-04-09T04:02:29.779900,2014-04-09T04:02:39.440000,4,"BAM,CPM,IA2,SAM",4,0.9989281892776489
2014-04-09T09:46:10.960000,2014-04-09T09:46:17.920000,4,"GBM,IA2,LAM,MLM",4,0.9691363573074341
2014-04-09T15:16:27.909900,2014-04-09T15:16:37.009900,4,"GBM,IA2,MLM,SAM",4,0.9122086763381958
2014-04-09T15:26:56.059900,2014-04-09T15:27:03.189900,4,"BAM,CPM,MLM,SAM",5,0.9876617193222046
2014-04-09T15:31:02.620000,2014-04-09T15:31:07.700000,4,"IA2,LAM,MLM,SAM",4,0.9781056642532349
2014-04-09T15:41:20.919900,2014-04-09T15:41:27.570000,4,"BAM,CPM,MLM,SAM",4,0.9461997151374817
2014-04-09T17:11:02.030000,2014-04-09T17:11:04.579900,4,"BAM,GBM,LAM,SAM",4,0.9920195937156677
2014-04-09T19:38:17.709900,2014-04-09T19:38:23.359900,4,"BAM,GBM,IA2,SAM",4,0.9989845752716064
2014-04-09T20:14:13.820000,2014-04-09T20:14:20.729900,4,"BAM,GBM,MLM,SAM",4,0.9987304210662842
2014-04-09T20:19:12.099900,2014-04-09T20:19:16.340000,4,"BAM,GBM,IA2,SAM",4,0.999966561794281
2014-04-09T20:19:32.029900,2014-04-09T20:19:36.509900,4,"BAM,CPM,GBM,MLM",4,0.9710069894790649
2014-04-09T21:01:41.399900,2014-04-09T21:01:43.880000,7,"BAM,CPM,GBM,IA2,LAM,MLM,SAM",7,0.9999800324440002
2014-04-09T22:41:15.339900,2014-04-09T22:41:17.080000,5,"BAM,CPM,GBM,IA2,SAM",5,0.9996061325073242
2014-04-10T10:08:52.669900,2014-04-10T10:09:02.079900,4,"BAM,CPM,GBM,MLM",4,0.9290953278541565
2014-04-10T10:19:38.459900,2014-04-10T10:19:44.540000,5,"BAM,GBM,IA2,MLM,SAM",5,0.9908479452133179
2014-04-10T10:36:59.079900,2014-04-10T10:37:08.039900,4,"BAM,CPM,GBM,MLM",4,0.9787207841873169
2014-04-10T13:09:30.080000,2014-04-10T13:09:37.799900,4,"BAM,CPM,MLM,SAM",4,0.9950074553489685
2014-04-10T13:57:36.249900,2014-04-10T13:57:42.379900,4,"BAM,CPM,GBM,MLM",4,0.9976634979248047
2014-04-10T14:44:23.479900,2014-04-10T14:44:30.369900,4,"BAM,GBM,IA2,MLM",5,0.9844334125518799
2014-04-10T15:46:21.719900,2014-04-10T15:46:28.449900,4,"BAM,CPM,GBM,MLM",4,0.9718750715255737
2014-04-10T17:48:15.929900,2014-04-10T17:48:18.669900,4,"CPM,GBM,IA2,MLM",4,0.9979207515716553
2014-04-10T17:50:03.269900,2014-04-10T17:50:08.179900,4,"BAM,GBM,IA2,MLM",4,0.9885947704315186
2014-04-10T17:52:55.519900,2014-04-10T17:52:56.249900,4,"BAM,CPM,GBM,IA2",4,0.9891265630722046
2014-04-10T18:10:36.870000,2014-04-10T18:10:41.369900,4,"CPM,GBM,IA2,MLM",4,0.9985928535461426
2014-04-10T18:11:19.569900,2014-04-10T18:11:21.919900,4,"BAM,CPM,GBM,MLM",4,0.9656941294670105
2014-04-10T18:16:21.959900,2014-04-10T18:16:24.830000,4,"BAM,CPM,GBM,IA2",4,0.999485969543457
2014-04-10T18:16:51.090000,2014-04-10T18:16:59.239900,6,"BAM,CPM,GBM,IA2,MLM,SAM",6,0.980124294757843
2014-04-10T18:20:32.650000,2014-04-10T18:20:39.039900,4,"BAM,CPM,IA2,MLM",4,0.9981467127799988
2014-04-10T18:28:33.089900,2014-04-10T18:28:38.089900,4,"BAM,CPM,GBM,SAM",4,0.9620354175567627
2014-04-10T18:36:14.019900,2014-04-10T18:36:18.999900,5,"BAM,CPM,GBM,IA2,LAM",5,0.9772042036056519
2014-04-10T23:07:40.189900,2014-04-10T23:07:48.570000,4,"BAM,CPM,IA2,SAM",4,0.9962425231933594
2014-04-11T07:26:53.879900,2014-04-11T07:27:01.629900,4,"BAM,GBM,IA2,MLM",8,0.9482942819595337
2014-04-11T08:36:21.609900,2014-04-11T08:36:26.179900,4,"BAM,GBM,IA2,MLM",5,0.996467113494873
2014-04-11T10:00:50.350000,2014-04-11T10:00:59.909900,4,"BAM,CPM,MLM,SAM",4,0.9930386543273926
2014-04-11T10:43:47.390000,2014-04-11T10:43:53.819900,4,"BAM,CPM,IA2,MLM",4,0.9645830392837524
2014-04-11T11:20:59.789900,2014-04-11T11:21:07.569900,4,"BAM,CPM,MLM,SAM",5,0.996865451335907
2014-04-11T11:28:10.589900,2014-04-11T11:28:20.199900,4,"BAM,CPM,IA2,MLM",4,0.99716717004776
2014-04-11T13:14:53.549900,2014-04-11T13:14:59.779900,4,"CPM,GBM,IA2,MLM",4,0.956890344619751
2014-04-11T14:21:43.019900,2014-04-11T14:21:45.139900,4,"BAM,CPM,GBM,IA2",4,0.999997615814209
2014-04-11T14:32:15.230000,2014-04-11T14:32:18.109900,4,"CPM,GBM,IA2,SAM",4,0.9928730726242065
2014-04-11T15:03:28.089900,2014-04-11T15:03:33.919900,4,"BAM,CPM,GBM,MLM",5,0.9809898138046265
2014-04-11T20:07:01.590000,2014-04-11T20:07:04.599900,4,"BAM,CPM,MLM,SAM",4,0.9722089767456055
